0.0,200.903
49.821,193.359
50.141999999999996,189.772
45.359,194.131
41.903,191.772
48.0,191.772
51.131,189.772
47.0,191.0
50.0,191.131
53.641,191.131
51.227999999999994,191.131
48.641,191.131
50.227999999999994,194.37
45.227999999999994,194.359
46.641,189.772
41.641,186.191
44.227999999999994,193.22799999999998
44.227999999999994,194.228
50.227999999999994,190.641
41.641,191.86899999999997
51.227999999999994,189.86899999999997
45.227999999999994,188.869
42.0,188.869
0.6214243494817345
