0,0,0,0.0
2,2,2,1.9999999999999998
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
138,138,138,138.0
178,182,182,181.54399999999998
183,187,187,186.54399999999998
148,152,152,151.54399999999998
40,44,44,43.544
44,44,44,43.99999999999999
151,151,151,151.0
184,186,185,185.47299999999998
180,182,181,181.47299999999998
128,130,129,129.473
39,41,40,40.473
58,58,58,58.0
168,168,168,168.0
184,188,188,187.54399999999998
170,174,174,173.54399999999998
63,67,67,66.544
32,36,36,35.544
79,79,79,79.0
179,179,179,179.0
185,189,189,188.544
156,160,160,159.54399999999998
47,51,50,50.245000000000005
37,41,40,40.245000000000005
141,144,140,142.462
184,187,183,185.462
182,186,186,185.54399999999998
146,150,150,149.544
37,45,40,42.593
40,48,43,45.593
155,155,154,154.70100000000002
188,188,187,187.70100000000002
178,182,182,181.54399999999998
118,122,122,121.54399999999998
34,38,38,37.544
57,61,61,60.54399999999999
170,175,171,173.23399999999998
185,190,186,188.23399999999998
166,168,167,167.473
52,54,53,53.47299999999999
31,33,32,32.473
114,116,115,115.473
178,182,182,181.54399999999998
185,189,189,188.544
153,155,154,154.473
43,45,44,44.473
39,41,41,40.772
148,150,150,149.772
183,187,187,186.54399999999998
181,185,185,184.54399999999998
140,140,140,140.0
40,40,40,40.0
55,55,55,55.0
166,166,166,166.0
188,192,192,191.54399999999998
176,180,180,179.54399999999998
71,71,71,71.0
37,37,37,37.0
69,69,68,68.70100000000001
180,180,179,179.701
185,189,189,188.544
160,164,164,163.544
51,51,50,50.701
39,39,38,38.70099999999999
144,144,143,143.701
186,186,185,185.701
183,187,187,186.54399999999998
146,150,150,149.544
44,44,44,43.99999999999999
47,47,47,47.0
155,157,157,156.772
187,189,189,188.77200000000002
178,182,182,181.54399999999998
110,114,114,113.544
32,34,34,33.772
56,58,58,57.772
170,172,172,171.772
179,181,181,180.772
163,172,171,170.67499999999998
47,56,55,54.675
30,32,32,31.772
113,115,115,114.77199999999999
178,182,182,181.54399999999998
185,189,189,188.544
148,156,151,153.59300000000002
38,46,41,43.592999999999996
43,43,43,43.0
152,152,152,152.0
184,188,188,187.54399999999998
182,186,186,185.54399999999998
136,145,143,143.37599999999998
30,39,37,37.376
48,55,54,53.903
163,170,169,168.903
185,189,189,188.544
175,179,179,178.54399999999998
65,65,65,65.0
31,31,31,31.0
69,73,73,72.544
176,180,180,179.54399999999998
186,190,190,189.54399999999998
163,167,167,166.54399999999998
51,51,51,50.99999999999999
37,37,37,37.0
139,143,143,142.54399999999998
182,186,186,185.54399999999998
183,187,187,186.54399999999998
147,151,151,150.544
39,39,39,38.99999999999999
45,45,45,45.0
154,158,158,157.544
185,189,189,188.544
178,182,182,181.54399999999998
103,107,107,106.544
31,31,31,31.0
58,58,58,58.0
171,175,175,174.54399999999998
183,187,187,186.54399999999998
167,171,171,170.544
47,51,51,50.544
30,30,30,30.0
125,125,125,125.0
179,183,183,182.54399999999998
185,189,189,188.544
153,155,155,154.772
39,41,41,40.772
39,39,39,38.99999999999999
153,153,153,153.0
183,190,189,188.903
182,189,188,187.903
138,142,143,141.843
34,38,39,37.842999999999996
53,53,53,53.0
169,169,169,168.99999999999997
186,193,192,191.90300000000002
174,181,180,179.90300000000002
60,67,66,65.903
26,33,32,31.903
81,81,81,80.99999999999999
182,182,182,181.99999999999997
186,193,192,191.90300000000002
158,165,164,163.903
39,48,46,46.376
30,39,37,37.376
137,149,139,144.642
185,197,187,192.642
183,190,188,188.60399999999998
183,190,188,188.60399999999998
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
186,193,192,191.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
186,193,191,191.60399999999998
186,193,191,191.60399999999998
184,193,191,191.37599999999998
184,193,191,191.37599999999998
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
187,194,193,192.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
186,193,192,191.90300000000002
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
186,193,192,191.90300000000002
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
184,191,190,189.903
183,190,189,188.903
182,189,188,187.903
182,191,190,189.67499999999998
185,194,193,192.675
132,152,153,150.019
0,3,4,2.957
0,0,0,0.0
0,0,0,0.0
2,2,2,1.9999999999999998
1,1,1,0.9999999999999999
2,2,2,1.9999999999999998
0,0,0,0.0
0,0,0,0.0
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
1,1,1,0.9999999999999999
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
